O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
29-2091.00,Orthotists and Prosthetists,9384,"Fit, test, and evaluate devices on patients, and make adjustments for proper fit, function, and comfort.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9385,Instruct patients in the use and care of orthoses and prostheses.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9387,Maintain patients' records.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9389,"Select materials and components to be used, based on device design.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9386,"Design orthopedic and prosthetic devices, based on physicians' prescriptions and examination and measurement of patients.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9388,"Make and modify plaster casts of areas that will be fitted with prostheses or orthoses, for use in the device construction process.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9390,Confer with physicians to formulate specifications and prescriptions for orthopedic or prosthetic devices.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9392,Construct and fabricate appliances or supervise others constructing the appliances.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9393,"Train and supervise support staff, such as orthopedic and prosthetic assistants and technicians.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9394,Update skills and knowledge by attending conferences and seminars.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9391,"Repair, rebuild, and modify prosthetic and orthopedic appliances.",Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9395,Show and explain orthopedic and prosthetic appliances to healthcare workers.,Core,32,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9396,Research new ways to construct and use orthopedic and prosthetic devices.,Core,33,07/2012,Occupational Expert,292091
29-2091.00,Orthotists and Prosthetists,9397,Publish research findings or present them at conferences and seminars.,Core,33,07/2012,Occupational Expert,292091
29-2092.00,Hearing Aid Specialists,17446,"Perform basic screening procedures such as pure tone screening, otoacoustic screening, immittance screening, and screening of ear canal status using otoscope.",Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17440,"Administer basic hearing tests including air conduction, bone conduction, or speech audiometry tests.",Core,59,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17439,Select and administer tests to evaluate hearing or related disabilities.,Core,59,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17443,Maintain or repair hearing aids or other communication devices.,Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17441,Train clients to use hearing aids or other augmentative communication devices.,Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17442,Create or modify impressions for earmolds and hearing aid shells.,Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17448,"Read current literature, talk with colleagues, and participate in professional organizations or conferences to keep abreast of developments in audiology.",Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17444,Demonstrate assistive listening devices (ALDs) to clients.,Core,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17445,Diagnose and treat hearing or related disabilities under the direction of an audiologist.,Supplemental,60,07/2012,Incumbent,292092
29-2092.00,Hearing Aid Specialists,17447,"Assist audiologists in performing aural procedures such as real ear measurements, speech audiometry, auditory brainstem responses, electronystagmography, and cochlear implant mapping.",Supplemental,60,07/2012,Incumbent,292092
29-2099.01,Neurodiagnostic Technologists,17425,"Conduct tests or studies such as electroencephalography (EEG), polysomnography (PSG), nerve conduction studies (NCS), electromyography (EMG), and intraoperative monitoring (IOM).",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17429,"Indicate artifacts or interferences derived from sources outside of the brain, such as poor electrode contact or patient movement, on electroneurodiagnostic recordings.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17437,"Explain testing procedures to patients, answering questions or reassuring patients as needed.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17431,"Monitor patients during tests or surgeries, using electroencephalographs (EEG), evoked potential (EP) instruments, or video recording equipment.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17423,Attach electrodes to patients using adhesives.,Core,33,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17427,"Conduct tests to determine cerebral death, the absence of brain activity, or the probability of recovery from a coma.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17430,Measure patients' body parts and mark locations where electrodes are to be placed.,Core,33,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17426,"Calibrate, troubleshoot, or repair equipment and correct malfunctions as needed.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17428,"Measure visual, auditory, or somatosensory evoked potentials (EPs) to determine responses to stimuli.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17424,"Summarize technical data to assist physicians to diagnose brain, sleep, or nervous system disorders.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17432,"Set up, program, or record montages or electrical combinations when testing peripheral nerve, spinal cord, subcortical, or cortical responses.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17434,Collect patients' medical information needed to customize tests.,Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17433,Adjust equipment to optimize viewing of the nervous system.,Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17435,Submit reports to physicians summarizing test results.,Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17436,"Assist in training technicians, medical students, residents or other staff members.",Core,34,07/2014,Occupational Expert,292099
29-2099.01,Neurodiagnostic Technologists,17438,"Participate in research projects, conferences, or technical meetings.",Core,34,07/2014,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19268,Conduct tonometry or tonography tests to measure intraocular pressure.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19275,"Measure visual acuity, including near, distance, pinhole, or dynamic visual acuity, using appropriate tests.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19264,"Collect ophthalmic measurements or other diagnostic information, using ultrasound equipment, such as A-scan ultrasound biometry or B-scan ultrasonography equipment.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19281,"Take anatomical or functional ocular measurements of the eye or surrounding tissue, such as axial length measurements.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19287,Take and document patients' medical histories.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19263,Calculate corrections for refractive errors.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19259,Administer topical ophthalmic or oral medications.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19271,"Measure and record lens power, using lensometers.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19286,Maintain ophthalmic instruments or equipment.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19269,Conduct visual field tests to measure field of vision.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19278,"Perform slit lamp biomicroscopy procedures to diagnose disorders of the eye, such as retinitis, presbyopia, cataracts, or retinal detachment.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19273,"Measure corneal thickness, using pachymeter or contact ultrasound methods.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19274,"Measure the thickness of the retinal nerve, using scanning laser polarimetry techniques to aid in diagnosis of glaucoma.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19272,"Measure corneal curvature with keratometers or ophthalmometers to aid in the diagnosis of conditions, such as astigmatism.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19279,"Photograph patients' eye areas, using clinical photography techniques, to document retinal or corneal defects.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19261,"Assess refractive condition of eyes, using retinoscope.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19262,"Assist physicians in performing ophthalmic procedures, including surgery.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19283,Clean or sterilize ophthalmic or surgical instruments.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19266,Conduct ocular motility tests to measure function of eye muscles.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19267,"Conduct tests, such as the Amsler Grid test, to measure central visual field used in the early diagnosis of macular degeneration, glaucoma, or diseases of the eye.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19280,Supervise or instruct ophthalmic staff.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19277,Perform flourescein angiography of the eye.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19260,"Assess abnormalities of color vision, such as amblyopia.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19282,Call patients to inquire about their post-operative status or recovery.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19265,Conduct binocular disparity tests to assess depth perception.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19276,"Perform advanced ophthalmic procedures, including electrophysiological, electrophysical, or microbial procedures.",Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19285,Instruct patients in the care and use of contact lenses.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19284,Conduct low vision blindness tests.,Core,28,07/2013,Occupational Expert,292099
29-2099.05,Ophthalmic Medical Technologists,19270,"Create three-dimensional images of the eye, using computed tomography (CT).",Supplemental,27,07/2013,Occupational Expert,292099
29-2099.06,Radiologic Technicians,1919,"Position x-ray equipment and adjust controls to set exposure factors, such as time and distance.",Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1918,Use beam-restrictive devices and patient-shielding techniques to minimize radiation exposure to patient and staff.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1920,Position patient on examining table and set up and adjust equipment to obtain optimum view of specific body area as requested by physician.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1923,Process exposed radiographs using film processors or computer generated methods.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1924,Explain procedures to patients to reduce anxieties and obtain cooperation.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1921,Determine patients' x-ray needs by reading requests or instructions from physicians.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1926,Prepare and set up x-ray room for patient.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1922,"Make exposures necessary for the requested procedures, rejecting and repeating work that does not meet established standards.",Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1938,Operate digital picture archiving communications systems.,Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,20425,Transport patients to or from exam rooms.,Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1929,Provide assistance to physicians or other technologists in the performance of more complex procedures.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1935,"Operate mobile x-ray equipment in operating room, emergency room, or at patient's bedside.",Core,84,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1925,"Perform procedures, such as linear tomography, mammography, sonograms, joint and cyst aspirations, routine contrast studies, routine fluoroscopy, or examinations of the head, trunk, or extremities under supervision of physician.",Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1932,Coordinate work of other technicians or technologists when procedures require more than one person.,Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,18541,"Collect and maintain records of patients examined, examinations performed, patient medical histories, views taken, or technical factors used.",Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,18540,"Assure that sterile or non-sterile supplies such as contrast materials, catheters, films, chemicals, or other required equipment, are present and in working order or requisition materials.",Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,18542,"Complete quality control activities, monitor equipment operation, and report malfunctioning equipment to supervisor.",Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1934,Maintain a current file of examination protocols.,Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,20426,"Provide students or other technicians with suggestions of additional views, alternate positioning, or improved techniques to ensure the images produced are of the highest quality.",Core,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,18543,"Perform general administrative tasks, such as answering phones, scheduling patient appointments, or pulling and filing films.",Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1933,Assist with on-the-job training of new employees or students or provide input to supervisors regarding training performance.,Core,85,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1937,"Prepare contrast material, radiopharmaceuticals, or anesthetic or antispasmodic drugs under the direction of a radiologist.",Supplemental,86,07/2013,Incumbent,292099
29-2099.06,Radiologic Technicians,1936,"Provide assistance in radiopharmaceutical administration, monitoring patients' vital signs and notifying the radiologist of any relevant changes.",Supplemental,84,07/2013,Incumbent,292099
29-2099.07,Surgical Assistants,19315,Verify the identity of patient or operative site.,Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19299,Monitor and maintain aseptic technique throughout procedures.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19306,Cover patients with surgical drapes to create and maintain a sterile operative field.,Core,76,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19294,"Coordinate or participate in the positioning of patients, using body stabilizing equipment or protective padding to provide appropriate exposure for the procedure or to protect against nerve damage or circulation impairment.",Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19298,"Maintain an unobstructed operative field, using surgical retractors, sponges, or suctioning and irrigating equipment.",Core,76,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19302,Prepare and apply sterile wound dressings.,Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19289,"Apply sutures, staples, clips, or other materials to close skin, facia, or subcutaneous wound layers.",Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19296,"Discuss with surgeon the nature of the surgical procedure, including operative consent, methods of operative exposure, diagnostic or laboratory data, or patient-advanced directives or other needs.",Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19307,Determine availability of necessary equipment or supplies for operative procedures.,Core,76,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19293,"Clamp, ligate, or cauterize blood vessels to control bleeding during surgical entry, using hemostatic clamps, suture ligatures, or electrocautery equipment.",Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19290,Assess skin integrity or other body conditions upon completion of the procedure to determine if damage has occurred from body positioning.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19305,Assist with patient resuscitation during cardiac arrest or other life-threatening events.,Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19310,"Obtain or inspect sterile or non-sterile surgical equipment, instruments, or supplies.",Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19311,Operate sterilizing devices.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19312,Pass instruments or supplies to surgeon during procedure.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19300,"Monitor patient intra-operative status, including patient position, vital signs, or volume and color of blood.",Core,76,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19291,"Assist in the insertion, positioning, or suturing of closed-wound drainage systems.",Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19292,Assist members of surgical team with gowning or gloving.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19308,"Gather, arrange, or assemble instruments or supplies.",Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19295,Coordinate with anesthesia personnel to maintain patient temperature.,Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19288,"Adjust and maintain operating room temperature, humidity, or lighting, according to surgeon's specifications.",Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19303,"Assist in applying casts, splints, braces, or similar devices.",Core,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19314,Transport patients to operating room.,Core,77,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19313,Remove patient hair or disinfect incision sites to prepare patient for surgery.,Supplemental,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19297,Incise tissue layers in lower extremities to harvest veins.,Supplemental,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19301,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Supplemental,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19309,Insert or remove urinary bladder catheters.,Supplemental,78,07/2015,Incumbent,292099
29-2099.07,Surgical Assistants,19304,Assist in volume replacement or autotransfusion techniques.,Supplemental,78,07/2015,Incumbent,292099
29-9011.00,Occupational Health and Safety Specialists,11062,Order suspension of activities that pose threats to workers' health or safety.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11064,Investigate accidents to identify causes or to determine how such accidents might be prevented in the future.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11063,"Recommend measures to help protect workers from potentially hazardous work methods, processes, or materials.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11067,"Inspect or evaluate workplace environments, equipment, or practices to ensure compliance with safety standards and government regulations.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11066,"Develop or maintain hygiene programs, such as noise surveys, continuous atmosphere monitoring, ventilation surveys, or asbestos management plans.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11071,"Collect samples of dust, gases, vapors, or other potentially toxic materials for analysis.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11065,"Investigate the adequacy of ventilation, exhaust equipment, lighting, or other conditions that could affect employee health, comfort, or performance.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11069,Conduct safety training or education programs and demonstrate the use of safety equipment.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11072,Investigate health-related complaints and inspect facilities to ensure that they comply with public health legislation and regulations.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11068,Collaborate with engineers or physicians to institute control or remedial measures for hazardous or potentially hazardous conditions or equipment.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11070,Provide new-employee health and safety orientations and develop materials for these presentations.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11075,Develop or maintain medical monitoring programs for employees.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11073,"Coordinate """"right-to-know"""" programs regarding hazardous chemicals or other substances.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11074,Maintain or update emergency response plans or procedures.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11076,"Inspect specified areas to ensure the presence of fire prevention equipment, safety equipment, or first-aid supplies.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11078,Collect samples of hazardous materials or arrange for sample collection.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11079,"Maintain inventories of hazardous materials or hazardous wastes, using waste tracking systems to ensure that materials are handled properly.",Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11077,Conduct audits at hazardous waste sites or industrial sites or participate in hazardous waste site investigations.,Core,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11081,Perform laboratory analyses or physical inspections of samples to detect disease or to assess purity or cleanliness.,Supplemental,33,07/2012,Occupational Expert,299011
29-9011.00,Occupational Health and Safety Specialists,11080,"Prepare hazardous, radioactive, or mixed waste samples for transportation or storage by treating, compacting, packaging, and labeling them.",Supplemental,33,07/2012,Occupational Expert,299011
29-9012.00,Occupational Health and Safety Technicians,11087,"Test workplaces for environmental hazards, such as exposure to radiation, chemical or biological hazards, or excessive noise.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20248,"Verify availability or monitor use of safety equipment, such as hearing protection or respirators.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11083,"Supply, operate, or maintain personal protective equipment.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20249,Evaluate situations or make determinations when a worker has refused to work on the grounds that danger or potential harm exists.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11082,Maintain all required environmental records and documentation.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11085,Prepare or calibrate equipment used to collect or analyze samples.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11098,Plan emergency response drills.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20250,Recommend corrective measures to be applied based on results of environmental contaminant analyses.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11088,"Prepare or review specifications or orders for the purchase of safety equipment, ensuring that proper features are present and that items conform to health and safety standards.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20251,Conduct worker studies to determine whether specific instances of disease or illness are job-related.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20252,Inspect fire suppression systems or portable fire systems to ensure proper working order.,Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11099,"Maintain logbooks of daily activities, including areas visited or activities performed.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,20253,"Provide consultation to organizations or agencies on the workplace application of safety principles, practices, or techniques.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11097,"Prepare documents to be used in legal proceedings, testifying in such proceedings when necessary.",Core,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11100,Help direct rescue or firefighting operations in the event of a fire or an explosion.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19818,"Train workers in safety procedures related to green jobs, such as the use of fall protection devices or maintenance of proper ventilation during wind turbine construction.",Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11096,"Review records or reports concerning laboratory results, staffing, floor plans, fire inspections, or sanitation to gather information for the development or enforcement of safety activities.",Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11095,Conduct interviews to obtain information or evidence regarding communicable diseases or violations of health or sanitation regulations.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19814,Collect data related to ecological or human health risks at brownfield sites.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19817,Test or balance newly installed HVAC systems to determine whether indoor air quality standards are met.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19813,Collect data regarding potential hazards from new equipment or products linked to green practices.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19816,Perform tests to identify any potential hazards related to recycled products used at green building sites.,Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11093,"Educate the public about health issues or enforce health legislation to prevent disease, to promote health, or to help people understand health protection procedures and regulations.",Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11091,"Examine credentials, licenses, or permits to ensure compliance with licensing requirements.",Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,11101,"Confer with schools, state authorities, or community groups to develop health standards or programs.",Supplemental,26,07/2012,Occupational Expert,299012
29-9012.00,Occupational Health and Safety Technicians,19815,Examine practices at green building sites to determine whether adherence to green building standards alters risks to workers.,Supplemental,26,07/2012,Occupational Expert,299012
29-9091.00,Athletic Trainers,4223,Evaluate athletes' readiness to play and provide participation clearances when necessary and warranted.,Core,101,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4222,"Care for athletic injuries, using physical therapy equipment, techniques, or medication.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4221,Conduct an initial assessment of an athlete's injury or illness to provide emergency or continued care and to determine whether they should be referred to physicians for definitive diagnosis and treatment.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4225,Assess and report the progress of recovering athletes to coaches or physicians.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,18691,"Perform general administrative tasks, such as keeping records or writing reports.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4224,"Apply protective or injury preventive devices, such as tape, bandages, or braces, to body parts, such as ankles, fingers, or wrists.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4228,Plan or implement comprehensive athletic injury or illness prevention programs.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4226,Collaborate with physicians to develop and implement comprehensive rehabilitation programs for athletic injuries.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4227,Advise athletes on the proper use of equipment.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4230,Travel with athletic teams to be available at sporting events.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,18692,File athlete insurance claims and communicate with insurance providers.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4231,"Instruct coaches, athletes, parents, medical personnel, or community members in the care and prevention of athletic injuries.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4237,Accompany injured athletes to hospitals.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4232,Inspect playing fields to locate any items that could injure players.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4229,Develop training programs or routines designed to improve athletic performance.,Core,101,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4234,"Recommend special diets to improve athletes' health, increase their stamina, or alter their weight.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4233,Conduct research or provide instruction on subject matter related to athletic training or sports medicine.,Core,101,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4236,Confer with coaches to select protective equipment.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4235,"Massage body parts to relieve soreness, strains, or bruises.",Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,4239,Lead stretching exercises for team members prior to games or practices.,Core,102,07/2014,Incumbent,299091
29-9091.00,Athletic Trainers,18693,Teach sports medicine courses to athletic training students.,Supplemental,102,07/2014,Incumbent,299091
