O*NET-SOC Code,Title,Task ID,Task,Task Type,Incumbents Responding,Date,Domain Source,ONETOCCSOC_2018
47-2061.00,Construction Laborers,11461,"Measure, mark, or record openings or distances to layout areas where construction work will be performed.",Core,76,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11459,"Dig ditches or trenches, backfill excavations, or compact and level earth to grade specifications, using picks, shovels, pneumatic tampers, or rakes.",Core,78,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11477,"Mix, pour, or spread concrete, using portable cement mixers.",Core,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11472,"Tend pumps, compressors, or generators to provide power for tools, machinery, or equipment or to heat or move materials, such as asphalt.",Core,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11463,"Erect or dismantle scaffolding, shoring, braces, traffic barricades, ramps, or other temporary structures.",Core,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11471,"Provide assistance to craft workers, such as carpenters, plasterers, or masons.",Core,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11465,"Lubricate, clean, or repair machinery, equipment, or tools.",Core,76,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11464,"Position or dismantle forms for pouring concrete, using saws, hammers, nails, or bolts.",Core,72,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11467,"Smooth or finish freshly poured cement or concrete, using floats, trowels, screeds, or powered cement finishing tools.",Core,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11466,Operate jackhammers or drills to break up concrete or pavement.,Core,76,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11469,"Install sewer, water, or storm drain pipes, using pipe-laying machinery or laser guidance equipment.",Supplemental,76,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11468,Operate or maintain air monitoring or other sampling devices in confined or hazardous environments.,Supplemental,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11480,Mix ingredients to create compounds for covering or cleaning surfaces.,Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11478,"Grind, scrape, sand, or polish surfaces such as concrete, marble, terrazzo, or wood flooring, using abrasive tools or machines.",Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11460,"Position, join, align, or seal structural components, such as concrete wall sections or pipes.",Supplemental,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11479,"Tend machines that pump concrete, grout, cement, sand, plaster, or stucco through spray guns for application to ceilings or walls.",Supplemental,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11482,"Spray materials such as water, sand, steam, vinyl, paint, or stucco through hoses to clean, coat, or seal surfaces.",Supplemental,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11483,Apply caulking compounds by hand or caulking guns to protect against entry of water or air.,Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11473,"Mop, brush, or spread paints, cleaning solutions, or other compounds over surfaces to clean them or to provide protection.",Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,19838,"Perform site activities required of green certified construction practices, such as implementing waste management procedures, identifying materials for reuse, or installing erosion or sedimentation control mechanisms.",Supplemental,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11475,"Identify, pack, or transport hazardous or radioactive materials.",Supplemental,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11481,Raze buildings or salvage useful materials.,Supplemental,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11474,"Place, consolidate, or protect case-in-place concrete or masonry structures.",Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,19836,"Perform building weatherization tasks, such as repairing windows, adding insulation, or applying weather-stripping materials.",Supplemental,74,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,19837,"Perform construction laborer duties at green building sites, such as renewable energy plants or wind turbine installations.",Supplemental,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11470,"Transport or set explosives for tunnel, shaft, or road construction.",Supplemental,73,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,11476,Use computers or other input devices to control robotic pipe cutters or cleaners.,Supplemental,75,07/2012,Incumbent,472061
47-2061.00,Construction Laborers,19835,Apply weather-stripping to reduce energy loss.,"",,07/2011,Analyst,472061
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4798,"Operate machines to spread, smooth, level, or steel-reinforce stone, concrete, or asphalt on road beds.",Core,90,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4805,"Observe distribution of paving material to adjust machine settings or material flow, and indicate low spots for workers to add material.",Core,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",20143,Control traffic.,Core,89,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4806,"Light burners or start heating units of machines, and regulate screed temperatures and asphalt flow rates.",Core,90,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4797,"Inspect, clean, maintain, and repair equipment, using mechanics' hand tools, or report malfunctions to supervisors.",Core,89,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4802,"Operate tamping machines or manually roll surfaces to compact earth fills, foundation forms, and finished road materials, according to grade specifications.",Core,89,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4796,"Start machine, engage clutch, and push and move levers to guide machine along forms or guidelines and to control the operation of machine attachments.",Core,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4809,"Fill tanks, hoppers, or machines with paving materials.",Core,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4801,Set up and tear down equipment.,Core,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4800,Coordinate truck dumping.,Core,90,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4804,"Drive machines onto truck trailers, and drive trucks to transport machines and material to and from job sites.",Core,89,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4803,Shovel blacktop.,Core,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4807,Control paving machines to push dump trucks and to maintain a constant flow of asphalt or other material into hoppers or screeds.,Supplemental,87,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4799,"Operate oil distributors, loaders, chip spreaders, dump trucks, and snow plows.",Supplemental,87,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4808,"Set up forms and lay out guidelines for curbs, according to written specifications, using string, spray paint, and concrete/water mixes.",Supplemental,90,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4814,"Place strips of material such as cork, asphalt, or steel into joints, or place rolls of expansion-joint material on machines that automatically insert material.",Supplemental,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4813,Operate machines that clean or cut expansion joints in concrete or asphalt and that rout out cracks in pavement.,Supplemental,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4811,"Cut or break up pavement and drive guardrail posts, using machines equipped with interchangeable hammers.",Supplemental,88,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4812,"Install dies, cutters, and extensions to screeds onto machines, using hand tools.",Supplemental,89,07/2011,Incumbent,472071
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",4810,Drive and operate curbing machines to extrude concrete or asphalt curbing.,Supplemental,87,07/2011,Incumbent,472071
47-2111.00,Electricians,2880,"Plan layout and installation of electrical wiring, equipment, or fixtures, based on job specifications and local codes.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2875,"Connect wires to circuit breakers, transformers, or other components.",Core,146,07/2013,Incumbent,472111
47-2111.00,Electricians,2878,"Test electrical systems or continuity of circuits in electrical wiring, equipment, or fixtures, using testing devices, such as ohmmeters, voltmeters, or oscilloscopes, to ensure compatibility and safety of system.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2883,"Use a variety of tools or equipment, such as power construction equipment, measuring devices, power tools, and testing equipment, such as oscilloscopes, ammeters, or test lamps.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2876,"Inspect electrical systems, equipment, or components to identify hazards, defects, or the need for adjustment or repair, and to ensure compliance with codes.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2882,Prepare sketches or follow blueprints to determine the location of wiring or equipment and to ensure conformance to building and safety codes.,Core,146,07/2013,Incumbent,472111
47-2111.00,Electricians,2874,"Diagnose malfunctioning systems, apparatus, or components, using test equipment and hand tools to locate the cause of a breakdown and correct the problem.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2887,"Work from ladders, scaffolds, or roofs to install, maintain, or repair electrical wiring, equipment, or fixtures.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2877,Advise management on whether continued operation of equipment could be hazardous.,Core,146,07/2013,Incumbent,472111
47-2111.00,Electricians,2879,Maintain current electrician's license or identification card to meet governmental regulations.,Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2888,"Place conduit, pipes, or tubing, inside designated partitions, walls, or other concealed areas, and pull insulated wires or cables through the conduit to complete circuits between boxes.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2881,"Direct or train workers to install, maintain, or repair electrical wiring, equipment, or fixtures.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2886,"Repair or replace wiring, equipment, or fixtures, using hand tools or power tools.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2884,"Install ground leads and connect power cables to equipment, such as motors.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2873,"Assemble, install, test, or maintain electrical or electronic wiring, equipment, appliances, apparatus, or fixtures, using hand tools or power tools.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2885,"Perform business management duties, such as maintaining records or files, preparing reports, or ordering supplies or equipment.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2890,Fasten small metal or plastic boxes to walls to house electrical switches or outlets.,Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,20439,"Construct or fabricate parts, using hand tools, according to specifications.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2891,"Perform physically demanding tasks, such as digging trenches to lay conduit or moving or lifting heavy objects.",Core,147,07/2013,Incumbent,472111
47-2111.00,Electricians,2893,"Provide assistance during emergencies by operating floodlights or generators, placing flares, or driving needed vehicles.",Supplemental,145,07/2013,Incumbent,472111
47-2111.00,Electricians,2892,Provide preliminary sketches or cost estimates for materials or services.,Supplemental,145,07/2013,Incumbent,472111
47-2121.00,Glaziers,11486,"Fabricate or install metal sashes or moldings for glass installation, using aluminum or steel framing.",Core,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11485,"Determine plumb of walls or ceilings, using plumb lines and levels.",Core,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11488,"Fasten glass panes into wood sashes or frames with clips, points, or moldings, adding weather seals or putty around pane edges to seal joints.",Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11502,Prepare glass for cutting by resting it on rack edges or against cutting tables and brushing thin layer of oil along cutting lines or dipping cutting tools in oil.,Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11490,"Cut, fit, install, repair, or replace glass or glass substitutes, such as plastic or aluminum, in building interiors or exteriors or in furniture or other products.",Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11501,"Grind or polish glass, smoothing edges when necessary.",Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11500,Measure and mark outlines or patterns on glass to indicate cutting lines.,Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11492,"Set glass doors into frames and bolt metal hinges, handles, locks, or other hardware to attach doors to frames and walls.",Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11496,"Install pre-assembled metal or wood frameworks for windows or doors to be fitted with glass panels, using hand tools.",Core,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11484,"Read and interpret blueprints or specifications to determine size, shape, color, type, or thickness of glass, location of framing, installation procedures, or staging or scaffolding materials required.",Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11495,"Drive trucks to installation sites and unload mirrors, glass equipment, or tools.",Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11487,Measure mirrors and dimensions of areas to be covered to determine work procedures.,Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11507,Move furniture to clear work sites and cover floors or furnishings with drop cloths.,Core,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11494,"Cut, assemble, fit, or attach metal-framed glass enclosures for showers, bathtubs, display cases, skylights, solariums, or other structures.",Core,63,07/2014,Incumbent,472121
47-2121.00,Glaziers,11499,"Load and arrange glass or mirrors onto delivery trucks, using suction cups or cranes to lift glass.",Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11503,Pack spaces between moldings and glass with glazing compounds and trim excess material with glazing knives.,Core,63,07/2014,Incumbent,472121
47-2121.00,Glaziers,11491,Cut and remove broken glass prior to installing replacement glass.,Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11493,"Score glass with cutters' wheels, breaking off excess glass by hand or with notched tools.",Core,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11489,"Secure mirrors in position, using mastic cement, putty, bolts, or screws.",Core,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11498,"Assemble, erect, or dismantle scaffolds, rigging, or hoisting equipment.",Core,63,07/2014,Incumbent,472121
47-2121.00,Glaziers,11497,"Cut and attach mounting strips, metal or wood moldings, rubber gaskets, or metal clips to surfaces in preparation for mirror installation.",Core,64,07/2014,Incumbent,472121
47-2121.00,Glaziers,11505,Confer with customers to determine project requirements or to provide cost estimates.,Supplemental,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11506,Select the type or color of glass or mirror according to specifications.,Supplemental,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11504,"Operate cranes or hoists with suction cups to lift large, heavy pieces of glass.",Supplemental,66,07/2014,Incumbent,472121
47-2121.00,Glaziers,11510,"Create patterns on glass by etching, sandblasting, or painting designs.",Supplemental,65,07/2014,Incumbent,472121
47-2121.00,Glaziers,11508,Assemble and cement sections of stained glass together.,Supplemental,63,07/2014,Incumbent,472121
47-2121.00,Glaziers,11509,"Measure, cut, fit, and press anti-glare adhesive film to glass or spray glass with tinting solution to prevent light glare.",Supplemental,63,07/2014,Incumbent,472121
47-2141.00,"Painters, Construction and Maintenance",11512,"Fill cracks, holes, or joints with caulk, putty, plaster, or other fillers, using caulking guns or putty knives.",Core,110,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11511,Cover surfaces with dropcloths or masking tape and paper to protect surfaces during painting.,Core,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11523,"Smooth surfaces, using sandpaper, scrapers, brushes, steel wool, or sanding machines.",Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11516,Read work orders or receive instructions from supervisors or homeowners to determine work requirements.,Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11513,"Apply primers or sealers to prepare new surfaces, such as bare wood or metal, for finish coats.",Core,110,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11514,"Apply paint, stain, varnish, enamel, or other finishes to equipment, buildings, bridges, or other structures, using brushes, spray guns, or rollers.",Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11517,"Erect scaffolding or swing gates, or set up ladders, to work above ground level.",Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11520,"Mix and match colors of paint, stain, or varnish with oil or thinning and drying additives to obtain desired colors and consistencies.",Core,110,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11515,"Calculate amounts of required materials and estimate costs, based on surface measurements or work orders.",Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11524,Polish final coats to specified finishes.,Core,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11519,"Wash and treat surfaces with oil, turpentine, mildew remover, or other preparations, and sand rough spots to ensure that finishes will adhere properly.",Core,110,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11522,"Select and purchase tools or finishes for surfaces to be covered, considering durability, ease of handling, methods of application, and customers' wishes.",Core,111,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11521,"Remove old finishes by stripping, sanding, wire brushing, burning, or using water or abrasive blasting.",Core,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11518,"Remove fixtures such as pictures, door knobs, lamps, or electric switch covers prior to painting.",Core,110,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11525,"Use special finishing techniques such as sponging, ragging, layering, or faux finishing.",Core,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11527,Cut stencils and brush or spray lettering or decorations on surfaces.,Core,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11526,"Waterproof buildings, using waterproofers or caulking.",Supplemental,108,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11528,Spray or brush hot plastics or pitch onto surfaces.,Supplemental,109,07/2014,Incumbent,472141
47-2141.00,"Painters, Construction and Maintenance",11529,"Bake finishes on painted or enameled articles, using baking ovens.",Supplemental,108,07/2014,Incumbent,472141
47-2142.00,Paperhangers,14906,Smooth strips or sections of paper with brushes or rollers to remove wrinkles and bubbles and to smooth joints.,Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14907,"Trim rough edges from strips, using straightedges and trimming knives.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14908,"Trim excess material at ceilings or baseboards, using knives.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14909,"Check finished wallcoverings for proper alignment, pattern matching, and neatness of seams.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14910,"Mark vertical guidelines on walls to align strips, using plumb bobs and chalk lines.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14911,"Cover interior walls and ceilings of rooms with decorative wallpaper or fabric, using hand tools.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14912,"Apply adhesives to the backs of paper strips, using brushes, or dunk strips of prepasted wallcovering in water, wiping off any excess adhesive.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14913,"Measure and cut strips from rolls of wallpaper or fabric, using shears or razors.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14914,"Place strips or sections of paper on surfaces, aligning section edges and patterns.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14915,"Fill holes, cracks, and other surface imperfections preparatory to covering surfaces.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14916,Measure surfaces or review work orders to estimate the quantities of materials needed.,Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14917,Apply sizing to seal surfaces and maximize adhesion of coverings to surfaces.,Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14918,"Smooth rough spots on walls and ceilings, using sandpaper.",Core,105,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14919,"Set up equipment, such as pasteboards and scaffolds.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14920,"Remove old paper, using water, steam machines, or solvents and scrapers.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14921,"Apply thinned glue to waterproof porous surfaces, using brushes, rollers, or pasting machines.",Core,103,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14922,"Mix paste, using paste powder and water, and brush paste onto surfaces.",Core,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14923,"Staple or tack advertising posters onto fences, walls, billboards, or poles.",Supplemental,104,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14924,"Remove paint, varnish, dirt, and grease from surfaces, using paint remover and water soda solutions.",Supplemental,103,06/2008,Incumbent,472142
47-2142.00,Paperhangers,14925,Apply acetic acid to damp plaster to prevent lime from bleeding through paper.,Supplemental,104,06/2008,Incumbent,472142
47-2151.00,Pipelayers,11535,"Install or use instruments such as lasers, grade rods, or transit levels.",Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11533,Cut pipes to required lengths.,Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11532,"Connect pipe pieces and seal joints, using welding equipment, cement, or glue.",Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11531,Cover pipes with earth or other materials.,Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11534,Install or repair sanitary or stormwater sewer structures or pipe systems.,Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11538,Align and position pipes to prepare them for welding or sealing.,Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11530,"Check slopes for conformance to requirements, using levels or lasers.",Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11537,"Lay out pipe routes, following written instructions or blueprints and coordinating layouts with supervisors.",Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11540,"Operate mechanized equipment, such as pickup trucks, rollers, tandem dump trucks, front-end loaders, or backhoes.",Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11536,"Grade or level trench bases, using tamping machines or hand tools.",Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11539,"Dig trenches to desired or required depths, by hand or using trenching tools.",Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11542,Tap and drill holes into pipes to introduce auxiliary lines or devices.,Core,84,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11543,"Locate existing pipes needing repair or replacement, using magnetic or radio indicators.",Core,85,07/2015,Incumbent,472151
47-2151.00,Pipelayers,11541,Train or supervise others in laying pipe.,Core,84,07/2015,Incumbent,472151
47-2152.01,Pipe Fitters and Steamfitters,4815,"Cut, thread, or hammer pipes to specifications, using tools such as saws, cutting torches, pipe threaders, or pipe benders.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,20633,"Lay out full scale drawings of pipe systems, supports, or related equipment, according to blueprints.",Core,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4816,"Assemble or secure pipes, tubes, fittings, or related equipment, according to specifications, by welding, brazing, cementing, soldering, or threading joints.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4819,Measure and mark pipes for cutting or threading.,Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4818,"Inspect, examine, or test installed systems or pipe lines, using pressure gauge, hydrostatic testing, observation, or other methods.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4821,"Plan pipe system layout, installation, or repair, according to specifications.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4817,"Attach pipes to walls, structures, or fixtures, such as radiators or tanks, using brackets, clamps, tools, or welding equipment.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,20634,"Modify, clean, or maintain pipe systems, units, fittings, or related machines or equipment, using hand or power tools.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4822,"Select pipe sizes, types, or related materials, such as supports, hangers, or hydraulic cylinders, according to specifications.",Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4823,"Cut or bore holes in structures, such as bulkheads, decks, walls, or mains, prior to pipe installation, using hand or power tools.",Core,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,20635,Install automatic controls to regulate pipe systems.,Core,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,20636,"Shut off steam, water, or other gases or liquids from pipe sections, using valve keys or wrenches.",Core,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4827,Remove and replace worn components.,Core,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,20637,Inspect work sites for obstructions or holes that could cause structural weakness.,Supplemental,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,19839,"Install fixtures, appliances, or equipment designed to reduce water or energy consumption.",Supplemental,113,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,19841,"Install pipe systems to support alternative energy-fueled systems, such as geothermal heating and cooling systems.",Supplemental,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,19840,"Install or test gray water systems, such as recycling, treatment, or irrigation systems.",Supplemental,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4828,Prepare cost estimates for clients.,Supplemental,110,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4830,"Operate motorized pumps to remove water from flooded manholes, basements, or facility floors.",Supplemental,112,07/2014,Incumbent,472152
47-2152.01,Pipe Fitters and Steamfitters,4831,Dip nonferrous piping materials in a mixture of molten tin and lead to obtain a coating that prevents erosion or galvanic or electrolytic action.,Supplemental,111,07/2014,Incumbent,472152
47-2152.02,Plumbers,2894,"Assemble pipe sections, tubing, or fittings, using couplings, clamps, screws, bolts, cement, plastic solvent, caulking, or soldering, brazing, or welding equipment.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2903,"Install pipe assemblies, fittings, valves, appliances such as dishwashers or water heaters, or fixtures such as sinks or toilets, using hand or power tools.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,20440,Keep records of work assignments.,Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2895,Fill pipes or plumbing fixtures with water or air and observe pressure gauges to detect and locate leaks.,Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2907,"Direct helpers engaged in pipe cutting, preassembly, or installation of plumbing systems or components.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2906,"Maintain or repair plumbing by replacing defective washers, replacing or mending broken pipes, or opening clogged drains.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2901,"Locate and mark the position of pipe installations, connections, passage holes, or fixtures in structures, using measuring instruments such as rulers or levels.",Core,69,07/2013,Incumbent,472152
47-2152.02,Plumbers,2902,"Measure, cut, thread, or bend pipe to required angle, using hand or power tools or machines such as pipe cutters, pipe-threading machines, or pipe-bending machines.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2896,"Review blueprints, building codes, or specifications to determine work details or procedures.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2905,Anchor steel supports from ceiling joists to hold pipes in place.,Core,68,07/2013,Incumbent,472152
47-2152.02,Plumbers,20441,"Estimate time, material, or labor costs for use in project plans.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2908,"Install underground storm, sanitary, or water piping systems, extending piping as needed to connect fixtures and plumbing.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,20442,"Inspect structures to assess material or equipment needs, to establish the sequence of pipe installations, or to plan installation around obstructions such as electrical wiring.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,19846,"Install green plumbing equipment, such as faucet flow restrictors, dual-flush or pressure-assisted flush toilets, or tankless hot water heaters.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2904,"Cut openings in structures to accommodate pipes or pipe fittings, using hand or power tools.",Core,70,07/2013,Incumbent,472152
47-2152.02,Plumbers,2911,"Weld small pipes or special piping, using specialized techniques, equipment, or materials, such as computer-assisted welding or microchip fabrication.",Supplemental,70,07/2013,Incumbent,472152
